"Departamento","Localidad"
AMBATO,EL REALITO
AMBATO,AMBATO
AMBATO,CASA VIEJAS
AMBATO,CHAMORRO
AMBATO,CHAVARRIA
AMBATO,FALDEO
AMBATO,GALPON
AMBATO,LA AGUITA
AMBATO,LA SALVIA
AMBATO,LAMPASO
AMBATO,LAS BARRAS
AMBATO,EL RODEO GRANDE
AMBATO,EL PIE DE LA CUESTA
AMBATO,EL POLEAR
AMBATO,EL POTRERILLO
AMBATO,EL TABIQUE
AMBATO,EL TALA
AMBATO,HUMAYA
AMBATO,ISLA LARGA
AMBATO,LA AGUADA
AMBATO,LOS PUESTOS
AMBATO,LAS PAMPITAS
AMBATO,LAS PIEDRAS BLANCAS
AMBATO,LOS CASTILLOS
AMBATO,LOS GUINDOS
AMBATO,LOS LOROS
AMBATO,LOS MOLLES
AMBATO,LOS NARVAEZ
AMBATO,LOS NAVARROS
AMBATO,LOS TALAS
AMBATO,CHUCHUCARUANA
AMBATO,EL ARBOL SOLO
AMBATO,EL ATOYAL
AMBATO,EL BISCOTE
AMBATO,EL BOLSON
AMBATO,EL CHORRO
AMBATO,EL NOGAL
AMBATO,EL PARQUE
AMBATO,LA CAÑADA
AMBATO,LA PIEDRA
AMBATO,LAS AGUITAS
AMBATO,LAS BURRAS
AMBATO,LAS CHACRITAS
AMBATO,LAS CUCHILLAS
AMBATO,LAS JUNTAS
AMBATO,LAS LAJAS
AMBATO,MOLLE QUEMADO
AMBATO,SINGUIL
AMBATO,VILLA QUINTIN AHUMADA
AMBATO,LA HIGUERITA
AMBATO,BELLA VISTA
VALLE VIEJO,VILLA DOLORES
FRAY MAMERTO ESQUIU,LA TERCENA
PACLIN,LA MERCED
PACLIN,BARRO NEGRO
PACLIN,BASTIDOR
PACLIN,CHIFLON
PACLIN,POSTA
PACLIN,LAS LAJAS
PACLIN,LA FALDA
PACLIN,LA VIÑA DE ABAJO
PACLIN,LAS HUERTAS
PACLIN,LAS TRANQUITAS
PACLIN,LOS GALPONES
PACLIN,AMADORES
PACLIN,BALCOSNA
PACLIN,BALCOSNA DE AFUERA
PACLIN,CERVIÑO
PACLIN,EL BASTIDOR
PACLIN,EL CEVIL
PACLIN,EL CHAMICO
PACLIN,EL CIFLON
PACLIN,EL CONTADOR
PACLIN,EL DURAZNILLO
PACLIN,EL GARABATO
PACLIN,EL RETIRO
PACLIN,EL ROSARIO
PACLIN,EL TOTORAL
PACLIN,HUACRA
PACLIN,LA BAJADA
PACLIN,LA BANDA
PACLIN,LA ESQUINA
PACLIN,LOS OVEJEROS
PACLIN,LOS PINTADOS
PACLIN,MONTE POTRERO
PACLIN,PALO LABRADO
PACLIN,POZO DEL ALGARROBO
PACLIN,POZO DEL CAMPO
PACLIN,RAFAEL CASTILLO
PACLIN,SALCEDO
PACLIN,SAN ANTONIO DE PACLIN
PACLIN,SANTA ANA
PACLIN,SANTA BARBARA
PACLIN,SAUCE MAYO
PACLIN,SUMAMPA
PACLIN,SUPERI
PACLIN,TALAGUADA
PACLIN,TIERRA VERDE
PACLIN,VILLA COLLANTES
PACLIN,YOCAN
VALLE VIEJO,SAN ISIDRO
PACLIN,LA HIGUERA
SANTA MARIA,LA OVEJERIA
SANTA ROSA,BAÑADO DE OVANTA
PACLIN,LA VIÑA
SANTA ROSA,ALIJILAN
SANTA ROSA,LOS ALTOS
SANTA ROSA,SANTOS LUGARES
SANTA ROSA,EL RODEITO
SANTA ROSA,EL SAUCECITO
SANTA ROSA,LA VICTORIA
SANTA ROSA,NAIPA
SANTA ROSA,CARIDAD
SANTA ROSA,ALMIGAUCHO
SANTA ROSA,ALTA GRACIA
SANTA ROSA,AMANCALA
SANTA ROSA,LA AGUADA
SANTA ROSA,LA BAJADA
SANTA ROSA,LA CALERA
SANTA ROSA,LA MARAVILLA
SANTA ROSA,LAS CAÑAS
SANTA ROSA,LAS CAYAS
SANTA ROSA,LAS LOMITAS
SANTA ROSA,LAS PAMPAS
SANTA ROSA,LAS TUNAS
SANTA ROSA,OVANTA
SANTA ROSA,PAMPA CHACRA
SANTA ROSA,PUERTA GRANDE
SANTA ROSA,PUESTO DE LA VIUDA
SANTA ROSA,PUESTO DEL MEDIO
SANTA ROSA,QUEBRACHAL
SANTA ROSA,QUEBRACHOS BLANCOS
SANTA ROSA,QUIMILPA
SANTA ROSA,AMPOLLA
SANTA ROSA,CACHI
SANTA ROSA,DOS POCITOS
SANTA ROSA,DOS TRONCOS
SANTA ROSA,EL CARMEN
SANTA ROSA,EL DESMONTE
SANTA ROSA,EL POTRERO
SANTA ROSA,EL QUEBRACHITO
SANTA ROSA,LOS BASTIDORES
SANTA ROSA,LOS ESTANTES
SANTA ROSA,LOS MOLLES
SANTA ROSA,LOS ORTICES
SANTA ROSA,LOS POCITOS
SANTA ROSA,LOS TRONCOS
SANTA ROSA,LOS ZANJONES
SANTA ROSA,MANANTIALES
SANTA ROSA,MISTOL ANCHO
SANTA ROSA,MONTE REDONDO
SANTA ROSA,RETIRO
SANTA ROSA,SALAUCA
SANTA ROSA,SAN LUIS
SANTA ROSA,YAQUICHO
SANTA ROSA,CORTADERAS
SANTA ROSA,SAN PEDRO
CAPAYAN,MIRAFLORES
CAPAYAN,COLONIA NUEVA CONETA
CAPAYAN,COLONIA DEL VALLE
VALLE VIEJO,SANTA ROSA
CAPAYAN,CHUMBICHA
CAPAYAN,HUILLAPIMA
CAPAYAN,CAPAYAN
CAPAYAN,CONETA
CAPAYAN,LAS LATILLAS
CAPAYAN,SEBILA
CAPAYAN,SISIGUASI
CAPAYAN,LOS PINOS
CAPAYAN,LOS PUESTOS
CAPAYAN,SAN GERONIMO
CAPAYAN,SAN LORENZO
CAPAYAN,SAN MARTIN
CAPAYAN,SAN PABLO
CAPAYAN,SAN PEDRO CAPAYAN
CAPAYAN,BALDE LA PUNTA
CAPAYAN,BALDE NUEVO
CAPAYAN,BUENA VISTA
CAPAYAN,CERRILLOS
CAPAYAN,KILOMETRO 128
CAPAYAN,KILOMETRO 99
CAPAYAN,LA CAÑADA
CAPAYAN,LA HORQUETA
CAPAYAN,LA PARAGUAYA
CAPAYAN,LAMPASILLO
CAPAYAN,LAS PALMAS
CAPAYAN,LOS ANGELES
CAPAYAN,LOS BAZAN
CAPAYAN,TELARITOS
CAPAYAN,TRAMPASACHA
CAPAYAN,LOS CHAÑARITOS
CAPAYAN,CONCEPCION
CAPAYAN,EL BAÑADO
CAPAYAN,EL CARRIZAL
CAPAYAN,EL MILAGRO
VALLE VIEJO,POLCOS
FRAY MAMERTO ESQUIU,LA FALDA DE SAN ANTONIO
VALLE VIEJO,EL BAÑADO
ANDALGALA,ANDALGALA
ANDALGALA,EL LINDERO
ANDALGALA,ALGARROBAL
ANDALGALA,AGUA SALADA
ANDALGALA,ARIMA
ANDALGALA,AGUA VERDE
ANDALGALA,ACONQUIJA
ANDALGALA,EL CARRIZAL
ANDALGALA,CHILCA
ANDALGALA,CONDOR HUASI
ANDALGALA,DISTRITO ESPINILLO
ANDALGALA,EL ARBOLITO
ANDALGALA,EL COLEGIO
ANDALGALA,EL ESPINILLO
ANDALGALA,LA LAGUNA
ANDALGALA,LAS ESTANCIAS
ANDALGALA,LAS PAMPITAS
ANDALGALA,LOS RASTROJOS
ANDALGALA,MALLI 1
ANDALGALA,MALLI 2
ANDALGALA,MOLLECITO
ANDALGALA,PILCIAO
ANDALGALA,ALTO DE LA JUNTA
ANDALGALA,LA ALUMBRERA
ANDALGALA,AMANAO
ANDALGALA,ASERRADERO EL PILCIO
ANDALGALA,BUENA VISTA
ANDALGALA,CARAPUNCO
ANDALGALA,CASA DE PIEDRA
ANDALGALA,CHAÑARYACO
ANDALGALA,EL MOLLE
ANDALGALA,EL PUCARA
ANDALGALA,EL SUNCHO
ANDALGALA,EL ZAPALLAR
ANDALGALA,HUACO
ANDALGALA,HUASCHASCHI
ANDALGALA,HUASAN
ANDALGALA,LA AGUADA
ANDALGALA,LA BANDA
ANDALGALA,LA HOYADA
ANDALGALA,EL POTRERO
ANDALGALA,RODEO GRANDE
ANDALGALA,VILLA CORONEL ARROYO
ANDALGALA,JULUMAO
ANDALGALA,MINAS CAPILLITAS
ANDALGALA,AGUA DE LAS PALOMAS
ANDALGALA,CHOYA
ANDALGALA,CHAQUIAGO
ANDALGALA,EL ALAMITO
BELEN,LA PUERTA DE SAN JOSE
BELEN,BELEN
BELEN,CHUCOLAY
BELEN,CORTADERA
BELEN,CUEVA BLANCA
BELEN,LA REPRESA
BELEN,LA TOTORA
BELEN,LORO HUASI
BELEN,LUNA AGUADA
BELEN,OJO DE LA CORTADERA
BELEN,PALO BLANCO
BELEN,PAMPA CIENAGA
BELEN,AGUA DEL CAMPO
BELEN,ANGOSTURA
BELEN,CASA GRANDE
BELEN,CHIQUERITO
BELEN,POTRERITO
BELEN,PUERTO POTRERO
BELEN,PUERTO CHIPI
BELEN,PUERTO DE LA PAMPA
BELEN,RINCON GRANDE
BELEN,RUMIMONION
BELEN,SAN ANTONIO
BELEN,SAN BUENAVENTURA
BELEN,SHINCAL
BELEN,VISCOTE
BELEN,ZARCITO
BELEN,ZARZA
BELEN,PUERTO BLANCO
BELEN,NACIMIENTOS DE SAN ANTONIO
BELEN,NACIMIENTOS DEL BOLSON
BELEN,PAPA CHACRA
BELEN,PIEDRA LARGA
BELEN,RODEO GERVAN
BELEN,NACIMIENTOS DE ARRIBA
BELEN,LOS POZUELOS
BELEN,MINAS AGUA TAPADA
BELEN,CACHUAN
BELEN,LA BARRANCA LARGA
BELEN,NACIMIENTO
BELEN,NACIMIENTOS DE ABAJO
BELEN,POZUELOS
BELEN,DURAZNILLO
BELEN,LAS LATILLAS
BELEN,SEBILA
BELEN,ASAMPAY
BELEN,BARRANCA LARGA
BELEN,CACHIJAN
BELEN,CARRIZAL
BELEN,CARRIZAL DE ABAJO
BELEN,CARRIZAL DE LA COSTA
BELEN,EL MOLINO
BELEN,EL PORTEZUELO
BELEN,EL TIO
BELEN,EL TOLAR
BELEN,HUACO
BELEN,HUASAYACO
BELEN,EL MEDIO
BELEN,LA QUEBRADA
BELEN,LA RAMADA
BELEN,LA TOMA
BELEN,LA VIÑA
BELEN,LAGUNA COLORADA
BELEN,LAS BAYAS
BELEN,LA ESTANCIA
BELEN,AGUA COLORADA
BELEN,AGUA DE DIONISIO
BELEN,AGUAS CALIENTES
BELEN,AMPUJACO
BELEN,CORRALITO
BELEN,COTAGUA
BELEN,CULAMPAJA
BELEN,DURAZNO
BELEN,EL CAJON
BELEN,EL CAMPILLO
BELEN,EL CARRIZAL
BELEN,EL DURAZNO
BELEN,HUASI CIENAGA
BELEN,LA BANDA
BELEN,LA CAÑADA
BELEN,LA CAPELLANIA
BELEN,LA COSTA
BELEN,LA CUESTA
BELEN,LAS CUEVAS
BELEN,LAS JUNTAS
BELEN,LAS MANZAS
BELEN,LOCONTE
BELEN,LONDRES ESTE
BELEN,LONDRES OESTE
BELEN,LOS COLORADOS
BELEN,LOS MORTERITOS
BELEN,TALAMAYO
BELEN,VICUÑA PAMPA
BELEN,OJO DE AGUA
LA PAZ,CORTADERAS
BELEN,HUALFIN
BELEN,CORRAL QUEMADO
BELEN,FARALLON NEGRO
BELEN,POZO DE PIEDRA
BELEN,CONDOR HUASI DE BELEN
BELEN,LAGUNA BLANCA
BELEN,ALTO EL BOLSON
BELEN,JACIPUNCO
BELEN,LA AGUADA
BELEN,LA CIENAGA
BELEN,LOS NACIMIENTOS
BELEN,SAN FERNANDO
BELEN,LAS BARRANCAS
BELEN,PUERTA DE CORRAL QUEMADO
BELEN,LONDRES
BELEN,EL EJE
BELEN,VILLA VIL
LA PAZ,RECREO
LA PAZ,RIO CHICO
LA PAZ,RIO DE BAZANES
LA PAZ,RIO DE DON DIEGO
LA PAZ,RIO DE LA DORADA
LA PAZ,SAN FRANCISCO
LA PAZ,SAN LORENZO
LA PAZ,EL SALTO
LA PAZ,LAS CORTADERITAS
LA PAZ,LOS CAUDILLOS
LA PAZ,NAVIGAN
LA PAZ,ACHERAL
LA PAZ,AGUA ESCONDIDA
LA PAZ,BUEN RETIRO
LA PAZ,CAMPO BELLO
LA PAZ,CAMPO BLANCO
LA PAZ,CATITA
LA PAZ,JUMEAL
LA PAZ,PTO ESPINAL
LA PAZ,PUNTA DEL POZO
LA PAZ,SANCHO
LA PAZ,TAJAMARES
LA PAZ,TINAJERA
LA PAZ,VILLA OFELIA
LA PAZ,VILLA SOTOMAYOR
LA PAZ,PARAJE LOS CHAÑARITOS
LA PAZ,BALDE
LA PAZ,BUEY MUERTO
LA PAZ,CERRO COLORADO
LA PAZ,OLLITA
LA PAZ,CIENAGA
LA PAZ,EL CERCADO
LA PAZ,EL ABRA
LA PAZ,EL AYBAL
LA PAZ,EL BAÑADO
LA PAZ,EL BARREAL
LA PAZ,EL BARRIAL
LA PAZ,EL BELLO
LA PAZ,EL CACHO
LA PAZ,LA BREA
LA PAZ,LA BUENA ESTRELLA
LA PAZ,KILOMETRO 1017
LA PAZ,KILOMETRO 38
LA PAZ,KILOMETRO 955
LA PAZ,KILOMETRO 969
LA PAZ,KILOMETRO 997
LA PAZ,LA AGUADA
LA PAZ,LA ANTIGUA
LA PAZ,LA BARROSA
LA PAZ,LAGUNITA
LA PAZ,LAJA
LA PAZ,LAS PUERTAS
LA PAZ,LAS ZANJAS
LA PAZ,LIEBRE
LA PAZ,LOS CHAÑARES
LA PAZ,MOLLEGASTA
LA PAZ,OLMOS
LA PAZ,PAMPA POZO
LA PAZ,PLUMERO
LA PAZ,LA CAMPANA
LA PAZ,LA HOYADA
LA PAZ,PALO SECO
LA PAZ,SAN ROQUE
LA PAZ,YAPES
LA PAZ,LA LOMA
LA PAZ,EL RECREO
LA PAZ,ALTO BELLO
LA PAZ,ANGELINA
LA PAZ,BAÑADO DE DIVISADERO
LA PAZ,BAVIANO
LA PAZ,LAS CORTADERAS
LA PAZ,LA PARADA
LA PAZ,LA PEÑA
LA PAZ,LA QUINTA
LA PAZ,LA VALENTINA
LA PAZ,LA ZANJA
LA PAZ,LAS FLORES
LA PAZ,LAS LOMITAS
LA PAZ,PARADA KILOMETRO 62
LA PAZ,LOS POCITOS
LA PAZ,MARIA DORA
LA PAZ,MARIA ELENA
LA PAZ,MOTEGASTA
LA PAZ,OLTA
LA PAZ,PALO CRUZ
LA PAZ,PORTILLO CHICO
LA PAZ,CABALLA
LA PAZ,CAÑADA
LA PAZ,CERRILLADA
LA PAZ,CHAÑARITOS
LA PAZ,CHICHAGASTA
LA PAZ,DIVISADERO
LA PAZ,EL CERRITO
LA PAZ,EL CHAÑARAL
LA PAZ,EL CIENAGO
LA PAZ,EL GACHO
LA PAZ,EL LINDERO
LA PAZ,EL MILAGRO
LA PAZ,EL MISTOLITO
LA PAZ,EL MORENO
LA PAZ,EL POLEAR
LA PAZ,EL PORTEZUELO
LA PAZ,EL POTRERO
LA PAZ,EL PUESTITO
LA PAZ,EL PUESTO
LA PAZ,EL QUIMILO
LA PAZ,EL RETIRO
LA PAZ,EL SUNCHO
LA PAZ,EL TALA
LA PAZ,EL VALLE
LA PAZ,EMPALME SAN CARLOS
LA PAZ,ENSENADA
LA PAZ,GARAY
LA PAZ,JESUS MARIA
LA PAZ,KILOMETRO 1008
LA PAZ,LA CAÑADA
LA PAZ,LA COLONIA
LA PAZ,LA DORADA
LA PAZ,LA FALDA
LA PAZ,LA FLORIDA
LA PAZ,LA GRANJA
LA PAZ,LA ISLA
LA PAZ,LA MONTOSA
LA PAZ,LAS PALOMAS
LA PAZ,LOS CADILLOS
LA PAZ,POZANCONES
LA PAZ,POZOS CAVADOS
LA PAZ,PUESTO DE FADEL O DE LOBO
LA PAZ,PUESTO DE VERA
LA PAZ,PUESTO SABATTE
LA PAZ,RAMBLONES
LA PAZ,SAN MANUEL
LA PAZ,SAN MIGUEL
LA PAZ,SAN NICOLAS
LA PAZ,SAN RAFAEL
LA PAZ,SANTA LUCIA
LA PAZ,SANTO DOMINGO
LA PAZ,SICHA
LA PAZ,TACOPAMPA
LA PAZ,TULA
LA PAZ,EL SALADILLO
LA PAZ,ESQUIU
LA PAZ,LA GUARDIA
CAPAYAN,ADOLFO E CARRANZA
LA PAZ,LAS PEÑAS
LA PAZ,SAN ANTONIO DE LA PAZ
LA PAZ,SAN ANTONIO VIEJO
LA PAZ,ICAÑO
LA PAZ,QUIROS
POMAN,POMAN
POMAN,SIJAN
POMAN,RINCON
POMAN,JOYANGUITO
POMAN,LOS CAJONES
POMAN,LA YEGUA MUERTA
POMAN,LAS BREAS
POMAN,LAS CASITAS
POMAN,LAS CIENAGAS
POMAN,LOS BALDES
POMAN,MALCASCO
POMAN,MISCHANGO
POMAN,APOYACO
POMAN,CALERA LA NORMA
POMAN,EL PAJONAL
POMAN,EL POTRERO
POMAN,ESTABLECIMIENTO MINERO CERRO B
POMAN,ESTACION POMAN
POMAN,JOYANGO
POMAN,KILOMETRO 975
POMAN,LA AGUADA GRANDE
POMAN,RETIRO DE COLANA
POMAN,ROSARIO DE COLANA
POMAN,SAN MIGUEL
POMAN,TUSCUMAYO
POMAN,MUTQUIN
LA PAZ,SAN JOSE
POMAN,COLPES
POMAN,SAUJIL
TINOGASTA,EL PUEBLITO
TINOGASTA,SALADO
TINOGASTA,COPACABANA
TINOGASTA,SAN JOSE DE TINOGASTA
TINOGASTA,TINOGASTA
TINOGASTA,PALO BLANCO
TINOGASTA,MEDANITOS
TINOGASTA,LOS CHANAMPA
TINOGASTA,LOS VALVEROS
TINOGASTA,MATAMBRE
TINOGASTA,MEDANO
TINOGASTA,NEGRO MUERTO
TINOGASTA,OJO DE AGUA
TINOGASTA,PALACIOS
TINOGASTA,PAN DE AZUCAR
TINOGASTA,PANTANOS
TINOGASTA,PASTOS AMARILLOS
TINOGASTA,PILLAHUASI
TINOGASTA,PLANCHADA
TINOGASTA,AGUA GRANDE
TINOGASTA,AGUADA
TINOGASTA,ANCHOCA
TINOGASTA,APOCANGO
TINOGASTA,BALUNGASTA
TINOGASTA,CANTERA ROTA
TINOGASTA,CASA DE ALTO
TINOGASTA,CASA GRANDE
TINOGASTA,CASTAÑAR
TINOGASTA,CERDAS
TINOGASTA,CHANERO
TINOGASTA,TALA ZAPATA
TINOGASTA,TALAR
TINOGASTA,TALITA
TINOGASTA,TAMBERIA
TINOGASTA,TAMBU
TINOGASTA,TOTORA
TINOGASTA,TROYA
TINOGASTA,VALLECITO
TINOGASTA,VEGA
TINOGASTA,VINQUIS
TINOGASTA,YACOCHUYO
TINOGASTA,EL ALTO
TINOGASTA,EL BARRIALITO
TINOGASTA,EL CACHIYUYO
TINOGASTA,CARRIZAL
TINOGASTA,CERRO NEGRO
TINOGASTA,CIENAGUITA
TINOGASTA,CORDOBITA
TINOGASTA,CORRAL DE PIEDRA
TINOGASTA,COSTA DE REYES
TINOGASTA,LA CANDELARIA
TINOGASTA,LA CAPELLANIA
TINOGASTA,LA CIENAGA
TINOGASTA,LA CIENAGA DE LOS ZONDONES
TINOGASTA,LA FALDA
TINOGASTA,LA FLORIDA
TINOGASTA,LA ISLA
TINOGASTA,LA MAJADA
TINOGASTA,LA MESADA
TINOGASTA,SAN BUENAVENTURA
TINOGASTA,SANTA CRUZ
TINOGASTA,SANTO TOMAS
TINOGASTA,SAUJIL DE TINOGASTA
TINOGASTA,CHAVERO
TINOGASTA,ESTANCITO
TINOGASTA,GUANCHICITO
TINOGASTA,GUANCHIN
TINOGASTA,GUINCHO
TINOGASTA,JUNTA
TINOGASTA,LA CHILCA
TINOGASTA,LAS LOSAS
TINOGASTA,LAS PELADAS
TINOGASTA,LOMA GRANDE
TINOGASTA,POCITOS
TINOGASTA,QUEBRADA HONDA
TINOGASTA,QUEMADITA
TINOGASTA,QUEMADO
TINOGASTA,QUIQUERO
TINOGASTA,QUSTO
TINOGASTA,RIO ABAJO
TINOGASTA,RIO DE LOS INDIOS
TINOGASTA,RODEO
TINOGASTA,SUNCHO
TINOGASTA,CORTADERA
TINOGASTA,ANDALUCIA
TINOGASTA,ANILLACO
TINOGASTA,BANDA DE LUCERO
TINOGASTA,BAÑOS TERMALES
ANTOFAGASTA DE LA SIERRA,EL PEÑON
TINOGASTA,EL RETIRO
TINOGASTA,EL TAMBILLO
TINOGASTA,KILOMETRO 1006
TINOGASTA,KILOMETRO 999
TINOGASTA,LA AGUADITA
TINOGASTA,LA CAÑADA LARGA
TINOGASTA,LA PALCA
TINOGASTA,LA PUNTILLA
TINOGASTA,LA PUNTILLA DE SAN JOSE
TINOGASTA,LA RAMADITA
TINOGASTA,LAS CHACRAS
TINOGASTA,LAS HIGUERITAS
TINOGASTA,LAS PAMPAS
TINOGASTA,LAS PAPAS
TINOGASTA,LAS RETAMAS
TINOGASTA,LORO HUASI
TINOGASTA,LOS BALVERDIS
TINOGASTA,LOS GONZALES
TINOGASTA,LOS GUAYTIMAS
TINOGASTA,LOS MORTEROS
TINOGASTA,LOS PALACIOS
TINOGASTA,LOS POTRERILLOS
TINOGASTA,LOS QUINTEROS
TINOGASTA,LOS RINCONES
TINOGASTA,LOS ROBLEDOS
TINOGASTA,LOS VALDEZ
TINOGASTA,MESADA DE LOS ZARATE
TINOGASTA,MESADA GRANDE
TINOGASTA,PAMPA BLANCA
TINOGASTA,PASO SAN FRANCISCO
TINOGASTA,PEÑAS BLANCAS
TINOGASTA,PLAZA DE SAN PEDRO
TINOGASTA,RIO COLORADO
TINOGASTA,RIO GRANDE
TINOGASTA,VILLA SELEME
TINOGASTA,VIÑA DEL CERRO
TINOGASTA,EL PUESTO
TINOGASTA,ANTINACO
TINOGASTA,TATON
TINOGASTA,SANTA ROSA
TINOGASTA,VILLA SAN ROQUE
TINOGASTA,FIAMBALA
TINOGASTA,PUNTA DE AGUA
SANTA ROSA,LAVALLE
CHICAL CO,AGUA DE TORRE
REALICO,REALICO
REALICO,CHANILAO
REALICO,EMBAJADOR MARTINI
REALICO,EL OLIVO
REALICO,EL TIGRE
REALICO,LA ELINA
REALICO,LOTE 2 LA ELINA
REALICO,INGENIERO LUIGGI
RANCUL,LOTE 5 CALEUFU  ESC 120
RANCUL,EL GUANACO
RANCUL,EL TAJAMAR
REALICO,ALTA ITALIA
REALICO,OJEDA
CHAPALEUFU,LA JUANITA
CHAPALEUFU,PUEBLO ALASSA
REALICO,MAISONNAVE
REALICO,ADOLFO VAN PRAET
CHAPALEUFU,SAN HILARIO
RANCUL,QUETREQUEN
REALICO,EL TORDILLO
REALICO,SAN JUAN SIMSON
REALICO,SANTA GRACIA
REALICO,TRES HERMANOS QUETREQUEN
RANCUL,PARERA
RANCUL,LOTE 11 ESCUELA 107
RANCUL,LOTE 15
RANCUL,RANCUL
RANCUL,JARDON
RANCUL,LA MARGARITA
RANCUL,LAS DELICIAS
RANCUL,LA POMONA
RANCUL,COLONIA SAN BASILIO
RANCUL,CHAMAICO
RANCUL,COLONIA LA MARGARITA
RANCUL,SAN BASILIO
RANCUL,SAN MARCELO
RANCUL,LA PRIMAVERA CHAMAICO
REALICO,FALUCHO
CHAPALEUFU,BERNARDO LARROUDE
CHAPALEUFU,COLONIA TRENQUENDA
CHAPALEUFU,COLONIA TREQUEN
CHAPALEUFU,EL ANTOJO
CHAPALEUFU,EL RECREO
CHAPALEUFU,SANTA FELICITAS
CHAPALEUFU,INTENDENTE ALVEAR
CHAPALEUFU,COLONIA LAS MERCEDES
CHAPALEUFU,LA PAULINA
CHAPALEUFU,LA VICTORIA
CHAPALEUFU,LAS DELICIAS
CHAPALEUFU,ESTANCIA LA LUCHA
CHAPALEUFU,ESTANCIA LA PAMPEANA
CHAPALEUFU,ESTANCIA LA VOLUNTAD
CHAPALEUFU,CHACRA LA CASILDA
CHAPALEUFU,CEBALLOS
CHAPALEUFU,CORONEL HILARIO LAGOS
CHAPALEUFU,COLONIA DENEVI
CHAPALEUFU,AGUAS BUENAS
CHAPALEUFU,LA MAGDALENA
CHAPALEUFU,LA PAMPEANA
CHAPALEUFU,LA PRADERA
CHAPALEUFU,MARIANO MIRO
CHAPALEUFU,RAMON SEGUNDO
CHAPALEUFU,MALVINAS ARGENTINAS
CHAPALEUFU,EL PORVENIR
CHAPALEUFU,GALLINAO
CHAPALEUFU,LA CASILDA
CHAPALEUFU,LA ENERGIA
CHAPALEUFU,LA INVERNADA
CHAPALEUFU,LA LUCHA
CHAPALEUFU,SAN JOSE
CHAPALEUFU,SAN URBANO
CHAPALEUFU,TRES LAGUNAS
REALICO,LA VOLUNTAD
CHAPALEUFU,SARAH
CHAPALEUFU,SANTA AURELIA
CAPITAL,LA FORTUNA
CAPITAL,LA MALVINA
CAPITAL,BARRANCAS COLORADAS
CAPITAL,COLONIA LAGOS
CAPITAL,EL MIRADOR DE JUAREZ
CAPITAL,EL OASIS
CAPITAL,MEDANO BLANCO
CAPITAL,LA JUANITA
CAPITAL,LA PRIMAVERA SANTA ROSA
CAPITAL,LAS MALVINAS
CAPITAL,LOS NOGALES
ATREUCO,MIGUEL RIGLOS
ATREUCO,CEREALES
ATREUCO,COLONIA AGUIRRE
ATREUCO,COLONIA MARIA LUISA
ATREUCO,LA ARAÑA
ATREUCO,LA DOLORES
ATREUCO,COLONIA SOBADELL
ATREUCO,COLONIA SAN VICTORIO
ATREUCO,LA PRIMAVERA MIGUEL RIGLOS
ATREUCO,LOS QUINIENTOS
CAPITAL,COLONIA ECHETA
TOAY,BOLICHE LA ARAÑA
TOAY,TOAY
TOAY,CACHIRULO
TOAY,CALCHAHUE
TOAY,CHACU
TOAY,CHAPALCO
TOAY,COLONIA FERRARO
TOAY,COLONIA RAMON QUINTAS
TOAY,COLONIA ROCA
TOAY,EL VOLANTE
TOAY,NERRE CO
TOAY,OFICIAL E SEGURA
TOAY,PICHI HUILCO
TOAY,RAMON QUINTAS
TOAY,TA HUILCO
TOAY,LA BAYA
TOAY,LA BAYA MUERTA
TOAY,LA CELINA
TOAY,LA CELMIRA
TOAY,LA VANGUARDIA
TOAY,LINDO VER
TOAY,LOS ALGARROBOS
ATREUCO,DOBLAS
ATREUCO,ATREUCO
ATREUCO,BELLA VISTA
ATREUCO,COLONIA GUIBURG N 2
ATREUCO,LA CATALINITA
ATREUCO,LA ESPERANZA HIDALGO
ATREUCO,LA MANUELITA
ATREUCO,OJO DE AGUA
ATREUCO,SALINAS GRANDES HIDALGO
ATREUCO,SAN FELIPE
ATREUCO,SAN PEDRO ROLON
ATREUCO,SANTA STELLA
ATREUCO,EL PALOMAR
ATREUCO,EL DESTINO  ROLON
ATREUCO,EL DESLINDE
ATREUCO,HIPOLITO YRIGOYEN
ATREUCO,LA NUEVA PROVINCIA
ATREUCO,LA PAMPITA HIDALGO
ATREUCO,LA SARITA
ATREUCO,LAS FELICITAS
ATREUCO,LOS DOS HERMANOS
ATREUCO,ROLON
ATREUCO,MACACHIN
ATREUCO,COLONIA LA ORACION
ATREUCO,LA ANTONIA
ATREUCO,LA ESMERALDA MACACHIN
ATREUCO,LA ESPERANZA MACACHIN
ATREUCO,LA JOSEFINA
ATREUCO,SANTO TOMAS
ATREUCO,TRES HERMANOS MACACHIN
ATREUCO,VALLE ARGENTINO
ATREUCO,EL CENTENARIO
ATREUCO,HIDALGO
ATREUCO,LA ORACION
UTRACAN,ATALIVA ROCA
GUATRACHE,ALPACHIRI
GUATRACHE,COLONIA SANTA ANA
GUATRACHE,COLONIA ANASAGASTI
GUATRACHE,SALINAS MARI MANUEL
GUATRACHE,SANTA ANA
GUATRACHE,LA MARIA ROSA
GUATRACHE,MONTE RALO
GUATRACHE,CAMPO URDANIZ
GUATRACHE,COLONIA LA CHISPA
GUATRACHE,COLONIA LAS VIZCACHERAS
GUATRACHE,GRAL MANUEL CAMPOS
GUATRACHE,GUATRACHE
GUATRACHE,COLONIA LOS TOROS
